Kategori,Nama Produk,text_cleaned,text_stopwords_removed,clean_text,token_awal,token_akhir,reduksi,persen_%
Ride Hailing,Akses Disabilitas,akses disabilitas,akses disabilitas,akses disabilitas,2.0,2.0,0.0,0.0
Ride Hailing,Kursi Roda,kursi roda,kursi roda,kursi roda,2.0,2.0,0.0,0.0
Ride Hailing,Motor Premium,motor premium,motor,motor,2.0,1.0,1.0,50.0
Ride Hailing,Jemput Cepat,jemput cepat,jemput,jemput,2.0,1.0,1.0,50.0
Ride Hailing,Jarak Jauh,jarak jauh,jarak,jarak,2.0,1.0,1.0,50.0
Ride Hailing,Jarak Dekat,jarak dekat,jarak,jarak,2.0,1.0,1.0,50.0
Ride Hailing,Jam Sibuk,jam sibuk,jam sibuk,jam sibuk,2.0,2.0,0.0,0.0
Ride Hailing,Jam Sepi,jam sepi,jam,jam,2.0,1.0,1.0,50.0
Ride Hailing,Tarif Hujan,tarif hujan,tarif hujan,tarif hujan,2.0,2.0,0.0,0.0
Ride Hailing,Tarif Malam,tarif malam,tarif malam,tarif malam,2.0,2.0,0.0,0.0
Ride Hailing,Transfer VIP,transfer vip,transfer vip,transfer vip,2.0,2.0,0.0,0.0
Ride Hailing,Shuttle Acara,shuttle acara,shuttle acara,shuttle acara,2.0,2.0,0.0,0.0
Ride Hailing,Membership Ride,membership ride,membership ride,membership ride,2.0,2.0,0.0,0.0
Ride Hailing,Rental dengan Sopir,rental dengan sopir,rental sopir,rental sopir,3.0,2.0,1.0,33.3
Ride Hailing,Ride Pintar,ride pintar,ride,ride,2.0,1.0,1.0,50.0
Ride Hailing,Kredit Perjalanan,kredit perjalanan,kredit perjalanan,kredit jalan,2.0,2.0,0.0,0.0
BBM,Shell FuelSave 92,shell fuelsave,shell fuelsave,shell fuelsave,3.0,2.0,1.0,33.3
BBM,Shell FuelSave Diesel,shell fuelsave diesel,shell fuelsave diesel,shell fuelsave diesel,3.0,3.0,0.0,0.0
BBM,BP Ultimate Diesel,bp ultimate diesel,bp ultimate diesel,bp ultimate diesel,3.0,3.0,0.0,0.0
BBM,Revvo 95,revvo,revvo,revvo,2.0,1.0,1.0,50.0
BBM,Revvo Diesel,revvo diesel,revvo diesel,revvo diesel,2.0,2.0,0.0,0.0
BBM,Gasohol,gasohol,gasohol,gasohol,1.0,1.0,0.0,0.0
BBM,Compressed Natural Gas (CNG) / Gas Alam Terkompresi,compressed natural gas cng gas alam terkompresi,compressed gas cng gas alam terkompresi,compressed gas cng gas alam kompresi,8.0,6.0,2.0,25.0
BBM,Liquefied Natural Gas (LNG) / Gas Alam Cair,liquefied natural gas lng gas alam cair,liquefied gas lng gas alam,liquefied gas lng gas alam,8.0,5.0,3.0,37.5
BBM,Liquefied Petroleum Gas (LPG) / Gas Petroleum Cair,liquefied petroleum gas lpg gas petroleum cair,liquefied petroleum gas lpg gas petroleum,liquefied petroleum gas lpg gas petroleum,8.0,6.0,2.0,25.0
BBM,Electric Vehicle Charging AC / Pengisian Kendaraan Listrik AC,electric vehicle charging ac pengisian kendaraan listrik ac,electric vehicle charging ac pengisian kendaraan listrik ac,electric vehicle charging ac isi kendara listrik ac,9.0,8.0,1.0,11.1
BBM,Electric Vehicle Charging DC Fast / Pengisian Kendaraan Listrik DC Cepat,electric vehicle charging dc fast pengisian kendaraan listrik dc cepat,electric vehicle charging dc fast pengisian kendaraan listrik dc,electric vehicle charging dc fast isi kendara listrik dc,11.0,9.0,2.0,18.2
BBM,Electric Vehicle Ultra Fast Charging / Pengisian Ultra Cepat Kendaraan Listrik,electric vehicle ultra fast charging pengisian ultra cepat kendaraan listrik,electric vehicle fast charging pengisian kendaraan listrik,electric vehicle fast charging isi kendara listrik,11.0,7.0,4.0,36.4
BBM,Home EV Charging / Pengisian EV di Rumah,home ev charging pengisian ev di rumah,home ev charging pengisian ev rumah,home ev charging isi ev rumah,8.0,6.0,2.0,25.0
BBM,Public EV Charging / Pengisian EV Umum,public ev charging pengisian ev umum,public ev charging pengisian ev,public ev charging isi ev,7.0,5.0,2.0,28.6
BBM,Hydrogen Fuel / Bahan Bakar Hidrogen,hydrogen fuel bahan bakar hidrogen,hydrogen fuel bakar hidrogen,hydrogen fuel bakar hidrogen,6.0,4.0,2.0,33.3
BBM,Aviation Turbine Fuel (Avtur) / Bahan Bakar Pesawat Jet,aviation turbine fuel avtur bahan bakar pesawat jet,aviation turbine fuel avtur bakar pesawat jet,aviation turbine fuel avtur bakar pesawat jet,9.0,7.0,2.0,22.2
BBM,Aviation Gasoline (Avgas) / Bensin Pesawat,aviation gasoline avgas bensin pesawat,aviation gasoline avgas bensin pesawat,aviation gasoline avgas bensin pesawat,6.0,5.0,1.0,16.7
BBM,Marine Fuel Oil / Bahan Bakar Kapal,marine fuel oil bahan bakar kapal,marine fuel oil bakar kapal,marine fuel oil bakar kapal,7.0,5.0,2.0,28.6
BBM,Fuel Oil / Minyak Bakar,fuel oil minyak bakar,fuel oil minyak bakar,fuel oil minyak bakar,5.0,4.0,1.0,20.0
BBM,Industrial Diesel / Solar Industri,industrial diesel solar industri,industrial diesel industri,industrial diesel industri,5.0,3.0,2.0,40.0
BBM,High Speed Diesel / Solar Kecepatan Tinggi,high speed diesel solar kecepatan tinggi,high speed diesel kecepatan,high speed diesel cepat,7.0,4.0,3.0,42.9
BBM,Low Sulfur Diesel / Solar Rendah Sulfur,low sulfur diesel solar rendah sulfur,low sulfur diesel sulfur,low sulfur diesel sulfur,7.0,4.0,3.0,42.9
BBM,Subsidized Diesel / Solar Subsidi,subsidized diesel solar subsidi,subsidized diesel subsidi,subsidized diesel subsidi,5.0,3.0,2.0,40.0
BBM,Non Subsidized Diesel / Solar Non Subsidi,non subsidized diesel solar non subsidi,non subsidized diesel non subsidi,non subsidized diesel non subsidi,7.0,5.0,2.0,28.6
BBM,Kerosene / Minyak Tanah,kerosene minyak tanah,kerosene minyak tanah,kerosene minyak tanah,4.0,3.0,1.0,25.0
BBM,Industrial Kerosene / Minyak Tanah Industri,industrial kerosene minyak tanah industri,industrial kerosene minyak tanah industri,industrial kerosene minyak tanah industri,6.0,5.0,1.0,16.7
BBM,Retail Gasoline / Bensin Eceran,retail gasoline bensin eceran,retail gasoline bensin eceran,retail gasoline bensin ecer,5.0,4.0,1.0,20.0
BBM,Retail Diesel / Solar Eceran,retail diesel solar eceran,retail diesel eceran,retail diesel ecer,5.0,3.0,2.0,40.0
BBM,Jerry Can Fuel / BBM Jerigen,jerry can fuel bbm jerigen,jerry can fuel bbm jerigen,jerry can fuel bbm jerigen,6.0,5.0,1.0,16.7
BBM,Fuel Card Top Up / Isi Ulang Kartu BBM,fuel card top up isi ulang kartu bbm,fuel card up ulang kartu bbm,fuel card up ulang kartu bbm,9.0,6.0,3.0,33.3
BBM,Fuel Voucher / Voucher BBM,fuel voucher voucher bbm,fuel bbm,fuel bbm,5.0,2.0,3.0,60.0
BBM,Emergency Fuel Delivery / Antar BBM Darurat,emergency fuel delivery antar bbm darurat,emergency fuel delivery bbm darurat,emergency fuel delivery bbm darurat,7.0,5.0,2.0,28.6
BBM,Motorcycle Refuel / Isi BBM Motor,motorcycle refuel isi bbm motor,motorcycle refuel bbm motor,motorcycle refuel bbm motor,6.0,4.0,2.0,33.3
BBM,Car Refuel / Isi BBM Mobil,car refuel isi bbm mobil,car refuel bbm,car refuel bbm,6.0,3.0,3.0,50.0
BBM,Truck Refuel / Isi BBM Truk,truck refuel isi bbm truk,truck refuel bbm truk,truck refuel bbm truk,6.0,4.0,2.0,33.3
BBM,Bus Refuel / Isi BBM Bus,bus refuel isi bbm bus,bus refuel bbm bus,bus refuel bbm bus,6.0,4.0,2.0,33.3
BBM,Boat Refuel / Isi BBM Kapal,boat refuel isi bbm kapal,boat refuel bbm kapal,boat refuel bbm kapal,6.0,4.0,2.0,33.3
BBM,Generator Refuel / Isi BBM Genset,generator refuel isi bbm genset,generator refuel bbm genset,generator refuel bbm genset,6.0,4.0,2.0,33.3
BBM,Heavy Equipment Refuel / Isi BBM Alat Berat,heavy equipment refuel isi bbm alat berat,heavy equipment refuel bbm alat berat,heavy equipment refuel bbm alat berat,8.0,6.0,2.0,25.0
BBM,Full Tank Pertalite / Tangki Penuh Pertalite,full tank pertalite tangki penuh pertalite,tank pertalite tangki pertalite,tank pertalite tangki pertalite,7.0,4.0,3.0,42.9
BBM,Full Tank Pertamax / Tangki Penuh Pertamax,full tank pertamax tangki penuh pertamax,tank pertamax tangki pertamax,tank pertamax tangki pertamax,7.0,4.0,3.0,42.9
BBM,Full Tank Diesel / Tangki Penuh Solar,full tank diesel tangki penuh solar,tank diesel tangki,tank diesel tangki,7.0,3.0,4.0,57.1
BBM,Partial Refuel / Isi BBM Sebagian,partial refuel isi bbm sebagian,partial refuel bbm,partial refuel bbm,6.0,3.0,3.0,50.0
BBM,Fuel Additive / Aditif BBM,fuel additive aditif bbm,fuel additive bbm,fuel additive bbm,5.0,3.0,2.0,40.0
BBM,Octane Booster / Penambah Oktan,octane booster penambah oktan,octane booster penambah oktan,octane booster tambah oktan,5.0,4.0,1.0,20.0
BBM,Cetane Booster / Penambah Cetane,cetane booster penambah cetane,cetane booster penambah cetane,cetane booster tambah cetane,5.0,4.0,1.0,20.0
BBM,AdBlue Diesel,adblue diesel,adblue diesel,adblue diesel,2.0,2.0,0.0,0.0
BBM,2T Oil Mix / Oli Campuran 2T,t oil mix oli campuran t,oil oli campuran,oil oli campur,7.0,3.0,4.0,57.1
BBM,Fuel Promo / Promo BBM,fuel promo promo bbm,fuel bbm,fuel bbm,5.0,2.0,3.0,60.0
BBM,Fuel Cashback / Cashback BBM,fuel cashback cashback bbm,fuel bbm,fuel bbm,5.0,2.0,3.0,60.0
BBM,Fuel Membership / Membership BBM,fuel membership membership bbm,fuel membership membership bbm,fuel membership membership bbm,5.0,4.0,1.0,20.0
BBM,Fuel Subscription / Langganan BBM,fuel subscription langganan bbm,fuel subscription langganan bbm,fuel subscription langgan bbm,5.0,4.0,1.0,20.0
BBM,Corporate Fuel Card / Kartu BBM Perusahaan,corporate fuel card kartu bbm perusahaan,corporate fuel card kartu bbm perusahaan,corporate fuel card kartu bbm usaha,7.0,6.0,1.0,14.3
BBM,Fleet Fuel Management / Manajemen BBM Armada,fleet fuel management manajemen bbm armada,fleet fuel management manajemen bbm armada,fleet fuel management manajemen bbm armada,7.0,6.0,1.0,14.3
BBM,Rest Area Refuel / Isi BBM Rest Area,rest area refuel isi bbm rest area,rest area refuel bbm rest area,rest area refuel bbm rest area,8.0,6.0,2.0,25.0
BBM,Airport Refuel / Isi BBM Bandara,airport refuel isi bbm bandara,airport refuel bbm bandara,airport refuel bbm bandara,6.0,4.0,2.0,33.3
BBM,Port Refuel / Isi BBM Pelabuhan,port refuel isi bbm pelabuhan,port refuel bbm pelabuhan,port refuel bbm labuh,6.0,4.0,2.0,33.3
BBM,Mini Fuel Station / SPBU Mini,mini fuel station spbu mini,fuel station spbu,fuel station spbu,6.0,3.0,3.0,50.0
BBM,Pertashop,pertashop,pertashop,pertashop,1.0,1.0,0.0,0.0
BBM,Private Fuel Station / SPBU Swasta,private fuel station spbu swasta,private fuel station spbu,private fuel station spbu,6.0,4.0,2.0,33.3
BBM,Public Fuel Station / SPBU Umum,public fuel station spbu umum,public fuel station spbu,public fuel station spbu,6.0,4.0,2.0,33.3
BBM,Self Service Fuel Station / SPBU Layanan Mandiri,self service fuel station spbu layanan mandiri,self service fuel station spbu layanan,self service fuel station spbu layan,8.0,6.0,2.0,25.0
BBM,Fleet Fuel Delivery / Antar BBM Armada,fleet fuel delivery antar bbm armada,fleet fuel delivery bbm armada,fleet fuel delivery bbm armada,7.0,5.0,2.0,28.6
BBM,EV Motorcycle Charging / Charging Motor Listrik,ev motorcycle charging charging motor listrik,ev motorcycle charging charging motor listrik,ev motorcycle charging charging motor listrik,7.0,6.0,1.0,14.3
BBM,EV Car Charging / Charging Mobil Listrik,ev car charging charging mobil listrik,ev car charging charging listrik,ev car charging charging listrik,7.0,5.0,2.0,28.6
BBM,Fast Charging Member / Fast Charging Member,fast charging member fast charging member,fast charging member fast charging member,fast charging member fast charging member,7.0,6.0,1.0,14.3
BBM,Premium Ultra Charging / Ultra Charging Premium,premium ultra charging ultra charging premium,charging charging,charging charging,7.0,2.0,5.0,71.4
BBM,Fuel Other / BBM Lainnya,fuel other bbm lainnya,fuel other bbm,fuel other bbm,5.0,3.0,2.0,40.0
Transport Umum,Bus Kota / City Bus,bus kota city bus,bus kota city bus,bus kota city bus,5.0,4.0,1.0,20.0
Transport Umum,Bus Rapid Transit (BRT) / Bus Rapid Transit,bus rapid transit brt bus rapid transit,bus rapid transit brt bus rapid transit,bus rapid transit brt bus rapid transit,8.0,7.0,1.0,12.5
Transport Umum,TransJakarta,transjakarta,transjakarta,transjakarta,1.0,1.0,0.0,0.0
Transport Umum,Trans Jogja,trans jogja,trans jogja,trans jogja,2.0,2.0,0.0,0.0
Transport Umum,Trans Semarang,trans semarang,trans semarang,trans semarang,2.0,2.0,0.0,0.0
Transport Umum,Bus Antar Kota / Intercity Bus,bus antar kota intercity bus,bus kota intercity bus,bus kota intercity bus,6.0,4.0,2.0,33.3
Transport Umum,Bus Antar Provinsi / Interprovincial Bus,bus antar provinsi interprovincial bus,bus provinsi interprovincial bus,bus provinsi interprovincial bus,6.0,4.0,2.0,33.3
Transport Umum,Bus Pariwisata / Tourist Bus,bus pariwisata tourist bus,bus pariwisata tourist bus,bus pariwisata tourist bus,5.0,4.0,1.0,20.0
Transport Umum,Shuttle Bus / Bus Shuttle,shuttle bus bus shuttle,shuttle bus bus shuttle,shuttle bus bus shuttle,5.0,4.0,1.0,20.0
Transport Umum,Feeder Bus / Bus Pengumpan,feeder bus bus pengumpan,feeder bus bus pengumpan,feeder bus bus umpan,5.0,4.0,1.0,20.0
Transport Umum,Minibus Umum / Public Minibus,minibus umum public minibus,minibus public minibus,minibus public minibus,5.0,3.0,2.0,40.0
Transport Umum,Mikrotrans / Micro Transit,mikrotrans micro transit,mikrotrans micro transit,mikrotrans micro transit,4.0,3.0,1.0,25.0
Transport Umum,Angkot / Public Van,angkot public van,angkot public van,angkot public van,4.0,3.0,1.0,25.0
Transport Umum,Elf Travel / Elf Shuttle,elf travel elf shuttle,elf travel elf shuttle,elf travel elf shuttle,5.0,4.0,1.0,20.0
Transport Umum,Travel Antar Kota / Intercity Shuttle,travel antar kota intercity shuttle,travel kota intercity shuttle,travel kota intercity shuttle,6.0,4.0,2.0,33.3
Transport Umum,Ojek Pangkalan / Conventional Motorcycle Taxi,ojek pangkalan conventional motorcycle taxi,ojek pangkalan conventional motorcycle taxi,ojek pangkal conventional motorcycle taxi,6.0,5.0,1.0,16.7
Transport Umum,Becak / Pedicab,becak pedicab,becak pedicab,becak pedicab,3.0,2.0,1.0,33.3
Transport Umum,Bentor / Motorized Rickshaw,bentor motorized rickshaw,bentor motorized rickshaw,bentor motorized rickshaw,4.0,3.0,1.0,25.0
Transport Umum,Bajaj / Auto Rickshaw,bajaj auto rickshaw,bajaj auto rickshaw,bajaj auto rickshaw,4.0,3.0,1.0,25.0
Transport Umum,Delman / Horse Carriage,delman horse carriage,delman horse carriage,delman horse carriage,4.0,3.0,1.0,25.0
Transport Umum,Kereta Ekonomi / Economy Train,kereta ekonomi economy train,kereta ekonomi economy train,kereta ekonomi economy train,5.0,4.0,1.0,20.0
Transport Umum,Kereta Bisnis / Business Train,kereta bisnis business train,kereta bisnis business train,kereta bisnis business train,5.0,4.0,1.0,20.0
Transport Umum,Kereta Eksekutif / Executive Train,kereta eksekutif executive train,kereta eksekutif executive train,kereta eksekutif executive train,5.0,4.0,1.0,20.0
Transport Umum,Kereta Lokal / Local Train,kereta lokal local train,kereta local train,kereta local train,5.0,3.0,2.0,40.0
Transport Umum,Kereta Bandara / Airport Train,kereta bandara airport train,kereta bandara airport train,kereta bandara airport train,5.0,4.0,1.0,20.0
Transport Umum,Kereta Cepat / High Speed Rail,kereta cepat high speed rail,kereta high speed rail,kereta high speed rail,6.0,4.0,2.0,33.3
Transport Umum,KRL Commuter Line / Commuter Rail,krl commuter line commuter rail,krl commuter line commuter rail,krl commuter line commuter rail,6.0,5.0,1.0,16.7
Transport Umum,MRT / Mass Rapid Transit,mrt mass rapid transit,mrt mass rapid transit,mrt mass rapid transit,5.0,4.0,1.0,20.0
Transport Umum,LRT / Light Rail Transit,lrt light rail transit,lrt light rail transit,lrt light rail transit,5.0,4.0,1.0,20.0
Transport Umum,Monorel / Monorail,monorel monorail,monorel monorail,monorel monorail,3.0,2.0,1.0,33.3
Transport Umum,Tram / Tram,tram tram,tram tram,tram tram,3.0,2.0,1.0,33.3
Transport Umum,Subway / Kereta Bawah Tanah,subway kereta bawah tanah,subway kereta tanah,subway kereta tanah,5.0,3.0,2.0,40.0
Transport Umum,Ferry Penyeberangan / Passenger Ferry,ferry penyeberangan passenger ferry,ferry penyeberangan passenger ferry,ferry seberang passenger ferry,5.0,4.0,1.0,20.0
Transport Umum,Kapal Cepat / Fast Boat,kapal cepat fast boat,kapal fast boat,kapal fast boat,5.0,3.0,2.0,40.0
Transport Umum,Water Bus / Bus Air,water bus bus air,water bus bus air,water bus bus air,5.0,4.0,1.0,20.0
Transport Umum,Taksi Reguler / Regular Taxi,taksi reguler regular taxi,taksi taxi,taksi taxi,5.0,2.0,3.0,60.0
Transport Umum,Taksi Bandara / Airport Taxi,taksi bandara airport taxi,taksi bandara airport taxi,taksi bandara airport taxi,5.0,4.0,1.0,20.0
Transport Umum,Taksi Premium / Premium Taxi,taksi premium premium taxi,taksi taxi,taksi taxi,5.0,2.0,3.0,60.0
Transport Umum,Shuttle Bandara / Airport Shuttle,shuttle bandara airport shuttle,shuttle bandara airport shuttle,shuttle bandara airport shuttle,5.0,4.0,1.0,20.0
Transport Umum,Shuttle Hotel / Hotel Shuttle,shuttle hotel hotel shuttle,shuttle hotel hotel shuttle,shuttle hotel hotel shuttle,5.0,4.0,1.0,20.0
Transport Umum,Shuttle Kampus / Campus Shuttle,shuttle kampus campus shuttle,shuttle kampus campus shuttle,shuttle kampus campus shuttle,5.0,4.0,1.0,20.0
Transport Umum,Shuttle Kantor / Office Shuttle,shuttle kantor office shuttle,shuttle kantor office shuttle,shuttle kantor office shuttle,5.0,4.0,1.0,20.0
Transport Umum,Park and Ride / Park and Ride,park and ride park and ride,park and ride park and ride,park and ride park and ride,7.0,6.0,1.0,14.3
Transport Umum,Tiket Harian / Daily Pass,tiket harian daily pass,tiket harian daily pass,tiket hari daily pass,5.0,4.0,1.0,20.0
Transport Umum,Tiket Mingguan / Weekly Pass,tiket mingguan weekly pass,tiket mingguan weekly pass,tiket minggu weekly pass,5.0,4.0,1.0,20.0
Transport Umum,Tiket Bulanan / Monthly Pass,tiket bulanan monthly pass,tiket bulanan monthly pass,tiket bulan monthly pass,5.0,4.0,1.0,20.0
Transport Umum,Tiket Tahunan / Annual Pass,tiket tahunan annual pass,tiket tahunan annual pass,tiket tahun annual pass,5.0,4.0,1.0,20.0
Transport Umum,Kartu Multi Trip / Multi Trip Card,kartu multi trip multi trip card,kartu multi trip multi trip card,kartu multi trip multi trip card,7.0,6.0,1.0,14.3
Transport Umum,E-Money Transport / Transport E-Money,emoney transport transport emoney,emoney transport transport emoney,emoney transport transport emoney,5.0,4.0,1.0,20.0
Transport Umum,QR Ticket / Tiket QR,qr ticket tiket qr,qr ticket tiket qr,qr ticket tiket qr,5.0,4.0,1.0,20.0
Transport Umum,Langganan Komuter / Commuter Subscription,langganan komuter commuter subscription,langganan komuter commuter subscription,langgan komuter commuter subscription,5.0,4.0,1.0,20.0
Transport Umum,Tarif Pelajar / Student Fare,tarif pelajar student fare,tarif pelajar student fare,tarif ajar student fare,5.0,4.0,1.0,20.0
Transport Umum,Tarif Lansia / Senior Fare,tarif lansia senior fare,tarif fare,tarif fare,5.0,2.0,3.0,60.0
Transport Umum,Tarif Disabilitas / Disability Fare,tarif disabilitas disability fare,tarif disabilitas disability fare,tarif disabilitas disability fare,5.0,4.0,1.0,20.0
Transport Umum,Tarif Ekspres / Express Fare,tarif ekspres express fare,tarif express fare,tarif express fare,5.0,3.0,2.0,40.0
Transport Umum,Tarif Reguler / Regular Fare,tarif reguler regular fare,tarif fare,tarif fare,5.0,2.0,3.0,60.0
Transport Umum,Tiket Sekali Jalan / Single Ride Ticket,tiket sekali jalan single ride ticket,tiket jalan single ride ticket,tiket jalan single ride ticket,7.0,5.0,2.0,28.6
Transport Umum,Tiket Pulang Pergi / Round Trip Ticket,tiket pulang pergi round trip ticket,tiket pulang pergi round trip ticket,tiket pulang pergi round trip ticket,7.0,6.0,1.0,14.3
Transport Umum,Tiket Transit / Transit Ticket,tiket transit transit ticket,tiket transit transit ticket,tiket transit transit ticket,5.0,4.0,1.0,20.0
Transport Umum,Tiket Wisata / Tourist Pass,tiket wisata tourist pass,tiket wisata tourist pass,tiket wisata tourist pass,5.0,4.0,1.0,20.0
Transport Umum,Tiket Event / Event Transport Pass,tiket event event transport pass,tiket event event transport pass,tiket event event transport pass,6.0,5.0,1.0,16.7
Transport Umum,Tiket Malam / Night Service Ticket,tiket malam night service ticket,tiket malam night service ticket,tiket malam night service ticket,6.0,5.0,1.0,16.7
Transport Umum,Transport Pedesaan / Rural Transport,transport pedesaan rural transport,transport pedesaan rural transport,transport desa rural transport,5.0,4.0,1.0,20.0
Transport Umum,Transport Perkotaan / Urban Transport,transport perkotaan urban transport,transport perkotaan urban transport,transport kota urban transport,5.0,4.0,1.0,20.0
Transport Umum,Transport Pinggiran Kota / Suburban Transport,transport pinggiran kota suburban transport,transport pinggiran kota suburban transport,transport pinggir kota suburban transport,6.0,5.0,1.0,16.7
Transport Umum,Layanan Jam Sibuk / Peak Hour Service,layanan jam sibuk peak hour service,layanan jam sibuk peak hour service,layan jam sibuk peak hour service,7.0,6.0,1.0,14.3
Transport Umum,Layanan Malam / Night Service,layanan malam night service,layanan malam night service,layan malam night service,5.0,4.0,1.0,20.0
Transport Umum,Layanan Akhir Pekan / Weekend Service,layanan akhir pekan weekend service,layanan pekan weekend service,layan pekan weekend service,6.0,4.0,2.0,33.3
Transport Umum,Layanan Hari Libur / Holiday Service,layanan hari libur holiday service,layanan libur holiday service,layan libur holiday service,6.0,4.0,2.0,33.3
Transport Umum,Bus Sekolah / School Bus,bus sekolah school bus,bus sekolah school bus,bus sekolah school bus,5.0,4.0,1.0,20.0
Transport Umum,Antar Jemput Karyawan / Employee Shuttle,antar jemput karyawan employee shuttle,jemput karyawan employee shuttle,jemput karyawan employee shuttle,6.0,4.0,2.0,33.3
Transport Umum,Antar Jemput Mahasiswa / Student Shuttle,antar jemput mahasiswa student shuttle,jemput mahasiswa student shuttle,jemput mahasiswa student shuttle,6.0,4.0,2.0,33.3
Transport Umum,Transport Wisata Kota / City Tour Transport,transport wisata kota city tour transport,transport wisata kota city tour transport,transport wisata kota city tour transport,7.0,6.0,1.0,14.3
Transport Umum,Charter Bus Umum / Public Charter Bus,charter bus umum public charter bus,charter bus public charter bus,charter bus public charter bus,7.0,5.0,2.0,28.6
Transport Umum,Shared Van / Van Bersama,shared van van bersama,shared van van,shared van van,5.0,3.0,2.0,40.0
Transport Umum,Public Transport Other / Transport Umum Lainnya,public transport other transport umum lainnya,public transport other transport,public transport other transport,7.0,4.0,3.0,42.9
Transport Umum,ACI (Aku Cinta Indonesia),aci aku cinta indonesia,aci cinta indonesia,aci cinta indonesia,4.0,3.0,1.0,25.0
Transportasi,Shell Diesel,shell diesel,shell diesel,shell diesel,2.0,2.0,0.0,0.0
Transportasi,isi bensin,isi bensin,bensin,bensin,2.0,1.0,1.0,50.0
Transportasi,SPBU,spbu,spbu,spbu,1.0,1.0,0.0,0.0
Transportasi,fuel,fuel,fuel,fuel,1.0,1.0,0.0,0.0
Transportasi,gasoline,gasoline,gasoline,gasoline,1.0,1.0,0.0,0.0
Transportasi,diesel,diesel,diesel,diesel,1.0,1.0,0.0,0.0
Transportasi,Gojek,gojek,gojek,gojek,1.0,1.0,0.0,0.0
Transportasi,Grab,grab,grab,grab,1.0,1.0,0.0,0.0
Transportasi,GrabBike,grabbike,grabbike,grabbike,1.0,1.0,0.0,0.0
Transportasi,GrabCar,grabcar,grabcar,grabcar,1.0,1.0,0.0,0.0
Transportasi,Maxim,maxim,maxim,maxim,1.0,1.0,0.0,0.0
Transportasi,inDrive,indrive,indrive,indrive,1.0,1.0,0.0,0.0
Transportasi,Bluebird app,bluebird app,bluebird app,bluebird app,2.0,2.0,0.0,0.0
Transportasi,taxi online,taxi online,taxi,taxi,2.0,1.0,1.0,50.0
Transportasi,ojol,ojol,ojol,ojol,1.0,1.0,0.0,0.0
Transportasi,Blue Bird,blue bird,blue bird,blue bird,2.0,2.0,0.0,0.0
Transportasi,Express Taxi,express taxi,express taxi,express taxi,2.0,2.0,0.0,0.0
Transportasi,taxi bandara,taxi bandara,taxi bandara,taxi bandara,2.0,2.0,0.0,0.0
Transportasi,taksi reguler,taksi reguler,taksi,taksi,2.0,1.0,1.0,50.0
Transportasi,MRT Jakarta,mrt jakarta,mrt jakarta,mrt jakarta,2.0,2.0,0.0,0.0
Transportasi,LRT Jakarta,lrt jakarta,lrt jakarta,lrt jakarta,2.0,2.0,0.0,0.0
Transportasi,KRL,krl,krl,krl,1.0,1.0,0.0,0.0
Transportasi,Commuter Line,commuter line,commuter line,commuter line,2.0,2.0,0.0,0.0
Transportasi,bus kota,bus kota,bus kota,bus kota,2.0,2.0,0.0,0.0
Transportasi,angkot,angkot,angkot,angkot,1.0,1.0,0.0,0.0
Transportasi,mikrotrans,mikrotrans,mikrotrans,mikrotrans,1.0,1.0,0.0,0.0
Transportasi,Damri,damri,damri,damri,1.0,1.0,0.0,0.0
Transportasi,shuttle bus,shuttle bus,shuttle bus,shuttle bus,2.0,2.0,0.0,0.0
Transportasi,travel bus,travel bus,travel bus,travel bus,2.0,2.0,0.0,0.0
Transportasi,KAI,kai,kai,kai,1.0,1.0,0.0,0.0
Transportasi,tiket kereta,tiket kereta,tiket kereta,tiket kereta,2.0,2.0,0.0,0.0
Transportasi,kereta api,kereta api,kereta api,kereta api,2.0,2.0,0.0,0.0
Transportasi,Whoosh,whoosh,whoosh,whoosh,1.0,1.0,0.0,0.0
Transportasi,KCIC,kcic,kcic,kcic,1.0,1.0,0.0,0.0
Transportasi,rail ticket,rail ticket,rail ticket,rail ticket,2.0,2.0,0.0,0.0
Transportasi,tiket pesawat,tiket pesawat,tiket pesawat,tiket pesawat,2.0,2.0,0.0,0.0
Transportasi,Garuda Indonesia,garuda indonesia,garuda indonesia,garuda indonesia,2.0,2.0,0.0,0.0
Transportasi,Lion Air,lion air,lion air,lion air,2.0,2.0,0.0,0.0
Transportasi,Citilink,citilink,citilink,citilink,1.0,1.0,0.0,0.0
Transportasi,AirAsia,airasia,airasia,airasia,1.0,1.0,0.0,0.0
Transportasi,Batik Air,batik air,batik air,batik air,2.0,2.0,0.0,0.0
Transportasi,Super Air Jet,super air jet,air jet,air jet,3.0,2.0,1.0,33.3
Transportasi,airport tax,airport tax,airport tax,airport tax,2.0,2.0,0.0,0.0
Transportasi,bagasi pesawat,bagasi pesawat,bagasi pesawat,bagasi pesawat,2.0,2.0,0.0,0.0
Transportasi,ASDP,asdp,asdp,asdp,1.0,1.0,0.0,0.0
Transportasi,ferry,ferry,ferry,ferry,1.0,1.0,0.0,0.0
Transportasi,kapal laut,kapal laut,kapal laut,kapal laut,2.0,2.0,0.0,0.0
Transportasi,tiket kapal,tiket kapal,tiket kapal,tiket kapal,2.0,2.0,0.0,0.0
Transportasi,Pelni,pelni,pelni,pelni,1.0,1.0,0.0,0.0
Transportasi,e-toll,etoll,etoll,etoll,1.0,1.0,0.0,0.0
